                           1                            2                            3                            4 
              version_number             initial_don_mass             initial_acc_mass          initial_period_days 
                        7184      7.5407198873919171E-034      1.0054293183189223E-033      0.0000000000000000E+000 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2                    xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot 
                            1606          2.6838759619966364E+009          5.9261415367268944E+000          2.0859787683721819E+001          1.0856925398364304E+002          6.9586867589634920E+001          7.1159764306902265E+000          8.7180651884813223E+000         -2.5904895893974901E-003         -1.0000000000000000E+000          1.3556632017626360E+000          2.1151022824652843E+000         -7.3943634816783437E+000         -7.4350372230130271E+000         -9.8999999999999986E+001         -8.4430118324679686E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          9.1059709119121635E-001          4.2505365535589872E+052         -1.0572540473200627E+036         -1.6242690104751358E+035         -6.0058058465583409E+031         -8.9476708821408357E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1607          2.6840599387918110E+009          5.9626731538962812E+000          2.0944347493707294E+001          1.0870722553845519E+002          6.9075154665469228E+001          7.1297699555391727E+000          8.7694612549696114E+000         -2.6368516364185736E-003         -1.0000000000000000E+000          1.3483148073999065E+000          2.1219143493012216E+000         -7.3985705939649868E+000         -7.4314841489463621E+000         -9.8999999999999986E+001         -8.5353329617736069E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          9.2701432444721354E-001          4.2500277012717120E+052         -8.7642982014908046E+035         -1.5889462741215166E+035         -5.8751582289654456E+031         -7.1747644115463920E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1608          2.6842273764843435E+009          5.9957928657106985E+000          2.1021131768238348E+001          1.0883324060632931E+002          6.8615270241442133E+001          7.1422315664011879E+000          8.8162161046176131E+000         -2.6723498691530083E-003         -1.0000000000000000E+000          1.3417237849835391E+000          2.1281581636933198E+000         -7.4049004416384161E+000         -7.4284032458892613E+000         -9.8999999999999986E+001         -8.6832634768059265E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          9.4732106760755519E-001          4.2496776058993276E+052         -6.6255449391247319E+035         -1.5602813948498912E+035         -5.7682514019282642E+031         -5.0646867191346480E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1609          2.6843866739140825E+009          6.0266101134483989E+000          2.1092815379765163E+001          1.0895560540110900E+002          6.8187535541206358E+001          7.1536825024083210E+000          8.8600752015957962E+000         -2.7118241280026283E-003         -1.0000000000000000E+000          1.3356041920692614E+000          2.1341373048337462E+000         -7.4154862354252717E+000         -7.4255699632588472E+000         -9.8999999999999986E+001         -9.0546815399807450E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          9.7704883710091617E-001          4.2494929524671450E+052         -3.6731366031278682E+035         -1.5347454959647052E+035         -5.6737068935162500E+031         -2.1378237364738110E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1610          2.6845418055523281E+009          6.0501464443693447E+000          2.1147696968289665E+001          1.0905221933614749E+002          6.7860915174614505E+001          7.1623273526474671E+000          8.8937944469580366E+000         -2.9086498542287391E-003         -1.0000000000000000E+000          1.3309347214400944E+000          2.1388067754629136E+000         -7.5214327307749622E+000         -7.5214327307749622E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2494189706740346E+052         -1.5111686609437954E+035         -1.5106097245698280E+035         -5.5893637396728594E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1611          2.6846848281233425E+009          6.0737799220148752E+000          2.1202733520326799E+001          1.0914512008410762E+002          6.7538255947878625E+001          7.1711026482757969E+000          8.9275038669169930E+000         -2.9035737592901676E-003         -1.0000000000000000E+000          1.3263290217433168E+000          2.1434124751596912E+000         -7.4921089633182261E+000         -7.4921089633182261E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2493515416133556E+052         -1.4939325613154947E+035         -1.4933801412771698E+035         -5.5242003832496118E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1612          2.6848564552085595E+009          6.1053421198926658E+000          2.1276122923137986E+001          1.0926307921884796E+002          6.7115309654980479E+001          7.1829607680427126E+000          8.9722993140263281E+000         -2.8887642189437549E-003         -1.0000000000000000E+000          1.3203022007076242E+000          2.1494392961953834E+000         -7.4544975313837725E+000         -7.4544975313837725E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2492715318828932E+052         -1.4772209039233337E+035         -1.4766751599715043E+035         -5.4574395182934650E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1613          2.6850624077108202E+009          6.1453195502291766E+000          2.1368898414381391E+001          1.0940338064709131E+002          6.6591708369345398E+001          7.1981771214275563E+000          9.0287056089641702E+000         -2.8468704455150147E-003         -1.0000000000000000E+000          1.3128548936794597E+000          2.1568866032235481E+000         -7.4417678141139438E+000         -7.4417678141139438E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2491769242434645E+052         -1.4556186044218852E+035         -1.4550815432934791E+035         -5.3706112840611782E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1614          2.6852383012205067E+009          6.1796342859893372E+000          2.1448372163572522E+001          1.0951631426422600E+002          6.6152410350436853E+001          7.2113936967726548E+000          9.0768466271409558E+000         -2.8888782940273265E-003         -1.0000000000000000E+000          1.3066171216108895E+000          2.1631243752921185E+000         -7.4502203133090434E+000         -7.4502203133090434E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2490976426705391E+052         -1.4282719505935259E+035         -1.4277451560456378E+035         -5.2679454788803204E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1615          2.6854005381946607E+009          6.2110696866813679E+000          2.1521048290367563E+001          1.0961406868785517E+002          6.5757790296090064E+001          7.2236166850847203E+000          9.1207363737731626E+000         -2.9342199875819820E-003         -1.0000000000000000E+000          1.3010213557460049E+000          2.1687201411570030E+000         -7.4622903031210353E+000         -7.4622903031210353E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2490256811088580E+052         -1.4055270427757957E+035         -1.4050089083345647E+035         -5.1813444123105806E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1616          2.6855563769228959E+009          6.2338331816127539E+000          2.1573599143602795E+001          1.0968223339169053E+002          6.5475902331349388E+001          7.2325053219260438E+000          9.1524258876591631E+000         -3.1839560554238790E-003         -1.0000000000000000E+000          1.2970248537326035E+000          2.1727166431704044E+000         -7.5909953592691259E+000         -7.5909953592691259E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2489576112183883E+052         -1.3841020775995949E+035         -1.3835915464840114E+035         -5.1053111558346365E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1617          2.6857091287047677E+009          6.2581792983403455E+000          2.1629732831954662E+001          1.0975198133073458E+002          6.5178720707106280E+001          7.2420797536217654E+000          9.1861971342168900E+000         -3.1600930926714401E-003         -1.0000000000000000E+000          1.2928165800396589E+000          2.1769249168633489E+000         -7.5598823078352160E+000         -7.5598823078352160E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2488915657685596E+052         -1.3700773337898915E+035         -1.3695724313127035E+035         -5.0490247718796815E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1618          2.6858602319420190E+009          6.2835781323899829E+000          2.1688216195252100E+001          1.0982151285600354E+002          6.4873175260504468E+001          7.2521343381709817E+000          9.2213040733066389E+000         -3.1450910294802399E-003         -1.0000000000000000E+000          1.2884945195764284E+000          2.1812469773265795E+000         -7.5435829306794071E+000         -7.5435829306794071E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2488269371844313E+052         -1.3553121662784798E+035         -1.3548131742535736E+035         -4.9899202490623665E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1619          2.6860104244470901E+009          6.3100254546666692E+000          2.1749030125252347E+001          1.0989056992191516E+002          6.4559709423152640E+001          7.2626708961650479E+000          9.2577304050388030E+000         -3.1363030684152292E-003         -1.0000000000000000E+000          1.2840650278949877E+000          2.1856764690080204E+000         -7.5302943705619887E+000         -7.5302943705619887E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2487634144158232E+052         -1.3402000243191357E+035         -1.3397070982802741E+035         -4.9292603886149137E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1620          2.6861601297625518E+009          6.3368038580725043E+000          2.1810518851756914E+001          1.0995722624120742E+002          6.4246972381912329E+001          7.2734019044105169E+000          9.2944853964852090E+000         -3.1598786440807168E-003         -1.0000000000000000E+000          1.2796499044559624E+000          2.1900915924470454E+000         -7.5302943705619887E+000         -7.5302943705619887E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2487008333505278E+052         -1.3246288057043424E+035         -1.3241420718265768E+035         -4.8673387776558418E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1621          2.6863095743373213E+009          6.3632757848393871E+000          2.1871218769775250E+001          1.1002006994851470E+002          6.3942223374235454E+001          7.2840662032420971E+000          9.3307000977623300E+000         -3.1956311106051843E-003         -1.0000000000000000E+000          1.2753510062908087E+000          2.1943904906121992E+000         -7.5411229962165551E+000         -7.5411229962165551E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2486390930126575E+052         -1.3091135326393100E+035         -1.3086329468064357E+035         -4.8058583287416954E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1622          2.6864585313424559E+009          6.3900645083922587E+000          2.1932559471515287E+001          1.1008064073578127E+002          6.3638214498451902E+001          7.2949143040653199E+000          9.3672278716644151E+000         -3.2188948896898924E-003         -1.0000000000000000E+000          1.2710661334739246E+000          2.1986753634290834E+000         -7.5411229962165551E+000         -7.5411229962165551E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2485782563884859E+052         -1.2941739063472068E+035         -1.2936993122648587E+035         -4.7459408234816350E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1623          2.6866372797486172E+009          6.4227492908360597E+000          2.2007284977278253E+001          1.1015059140434030E+002          6.3273082768567996E+001          7.3082220213449647E+000          9.4116363680157011E+000         -3.2135476971128464E-003         -1.0000000000000000E+000          1.2659242860936633E+000          2.2038172108093446E+000         -7.5411229962165551E+000         -7.5411229962165551E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2485060636075922E+052         -1.2797939636287655E+035         -1.2793254687793140E+035         -4.6849484945154243E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1624          2.6868517778360105E+009          6.4651851105557459E+000          2.2104114932809104E+001          1.1023505846376678E+002          6.2808346296605606E+001          7.3256180231014580E+000          9.4690333128622814E+000         -3.2299613530444742E-003         -1.0000000000000000E+000          1.2593876420714845E+000          2.2103538548315234E+000         -7.5160685896306072E+000         -7.5160685896306072E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2484205854208699E+052         -1.2627586169917058E+035         -1.2622974833944085E+035         -4.6113359729728314E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1625          2.6870297454257960E+009          6.4954598315349061E+000          2.2173066268028105E+001          1.1029162277452852E+002          6.2482516923771911E+001          7.3380829630163049E+000          9.5098318945089169E+000         -3.3423036581689985E-003         -1.0000000000000000E+000          1.2548068951749987E+000          2.2149346017280087E+000         -7.5894046227981597E+000         -7.5894046227981597E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2483509743376374E+052         -1.2394412254193307E+035         -1.2389888406784539E+035         -4.5238474087692098E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1626          2.6871912795925326E+009          6.5233636068967984E+000          2.2236522911426174E+001          1.1034087829775892E+002          6.2186561410983053E+001          7.3496211688691098E+000          9.5473148789583657E+000         -3.3759532935996733E-003         -1.0000000000000000E+000          1.2506491317651081E+000          2.2190923651378993E+000         -7.5894046227981597E+000         -7.5894046227981597E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2482885898693567E+052         -1.2237720955972759E+035         -1.2233259635791715E+035         -4.4613201810450010E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1627          2.6873451002976971E+009          6.5497056876331419E+000          2.2296345092940026E+001          1.1038498090130982E+002          6.1910853582692106E+001          7.3605527175396706E+000          9.5825989563834781E+000         -3.4429274361625884E-003         -1.0000000000000000E+000          1.2467780107852757E+000          2.2229634861177314E+000         -7.5991780539186502E+000         -7.5991780539186502E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2482298755323919E+052         -1.2095332931876060E+035         -1.2090928365894521E+035         -4.4045659815390802E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1628          2.6874950518731718E+009          6.5749745524059096E+000          2.2353654709171689E+001          1.1042518867235107E+002          6.1649640673896727E+001          7.3710720471341178E+000          9.6163561471295793E+000         -3.4870084234180543E-003         -1.0000000000000000E+000          1.2431121816483346E+000          2.2266293152546730E+000         -7.6117788142800427E+000         -7.6117788142800427E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2481732576195402E+052         -1.1964409986724834E+035         -1.1960058209024074E+035         -4.3517777007595662E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1629          2.6876428402974334E+009          6.6001979402634730E+000          2.2410788011371455E+001          1.1046329001728360E+002          6.1392058491104635E+001          7.3816055597162391E+000          9.6499646496490712E+000         -3.5383090510571276E-003         -1.0000000000000000E+000          1.2394992345349392E+000          2.2302422623680682E+000         -7.6117788142800427E+000         -7.6117788142800427E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2481180300953169E+052         -1.1841415501756789E+035         -1.1837113787773820E+035         -4.3017139829684539E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1630          2.6877896043624368E+009          6.6247364797288633E+000          2.2466300266677337E+001          1.1049852522196278E+002          6.1144372230075646E+001          7.3918806259757233E+000          9.6825810236272289E+000         -3.5518654087223862E-003         -1.0000000000000000E+000          1.2360264757710651E+000          2.2337150211319425E+000         -7.6259451161648455E+000         -7.6259451161648455E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2480637398074151E+052         -1.1721707413296032E+035         -1.1717454771904356E+035         -4.2526413916756607E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1631          2.6879357576387019E+009          6.6494704547061554E+000          2.2522185327476702E+001          1.1053221303536300E+002          6.0897600485816554E+001          7.4022662735398193E+000          9.7153764885584675E+000         -3.6047503132983320E-003         -1.0000000000000000E+000          1.2325681696046018E+000          2.2371733272984056E+000         -7.6259451161648455E+000         -7.6259451161648455E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2480102071102941E+052         -1.1606440083293497E+035         -1.1602234652131776E+035         -4.2054311617206942E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1632          2.6880815109609318E+009          6.6744357602371380E+000          2.2578522844571154E+001          1.1056441245952871E+002          6.0651393214086852E+001          7.4127768802858389E+000          9.7483982475695967E+000         -3.5829784316425317E-003         -1.0000000000000000E+000          1.2291193272253385E+000          2.2406221696776694E+000         -7.6259451161648455E+000         -7.6259451161648455E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2479573341445449E+052         -1.1494859650524912E+035         -1.1490701106763914E+035         -4.1585437609972914E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1633          2.6882269835314965E+009          6.6961004498314836E+000          2.2627355181387685E+001          1.1059115728971291E+002          6.0439797268569393E+001          7.4219087296152804E+000          9.7770017715228708E+000         -3.7123736624620294E-003         -1.0000000000000000E+000          1.2261550734413820E+000          2.2435864234616258E+000         -7.6908657301500787E+000         -7.6908657301500787E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2479051065642734E+052         -1.1376462936820843E+035         -1.1372350290095707E+035         -4.1126467251368496E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1634          2.6884015506161742E+009          6.7256047147123104E+000          2.2693773358081206E+001          1.1062527353298960E+002          6.0155218316568124E+001          7.4343870395326741E+000          9.8158493436249667E+000         -3.6544493916180571E-003         -1.0000000000000000E+000          1.2221715430596287E+000          2.2475699538433789E+000         -7.6416942253171243E+000         -7.6416942253171243E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2478429181102938E+052         -1.1288490329516051E+035         -1.1284419150731718E+035         -4.0711787843322136E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1635          2.6886110311177874E+009          6.7645908288443888E+000          2.2781387732376128E+001          1.1066664537897536E+002          5.9785129885533557E+001          7.4509354973846555E+000          9.8670092232680826E+000         -3.6279404574204193E-003         -1.0000000000000000E+000          1.2169949285636119E+000          2.2527465683393957E+000         -7.6070977810239775E+000         -7.6070977810239775E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2477690850999204E+052         -1.1168515084210051E+035         -1.1164499230722700E+035         -4.0158534873514170E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1636          2.6887845973933139E+009          6.7960928381797538E+000          2.2852060016503245E+001          1.1069733714857196E+002          5.9490664428909753E+001          7.4643432871092630E+000          9.9082201600279003E+000         -3.6646381445593402E-003         -1.0000000000000000E+000          1.2128776713635949E+000          2.2568638255394129E+000         -7.6248573465635543E+000         -7.6248573465635543E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2477088479882040E+052         -1.0997330063607533E+035         -1.0993381876621786E+035         -3.9481869857475376E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1637          2.6889424400475245E+009          6.8232063497688040E+000          2.2912799654995883E+001          1.1072192242676087E+002          5.9240353406888218E+001          7.4759046956415105E+000          9.9436036277287290E+000         -3.7061868518079035E-003         -1.0000000000000000E+000          1.2093784429449552E+000          2.2603630539580521E+000         -7.6542520824156783E+000         -7.6542520824156783E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2476547380572111E+052         -1.0862782125501688E+035         -1.0858887830031543E+035         -3.8942954701451811E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1638          2.6890925910811057E+009          6.8493069634654642E+000          2.2971194244705817E+001          1.1074394763648827E+002          5.9002161968645261E+001          7.4870562458725773E+000          9.9775862882342317E+000         -3.8070916782238871E-003         -1.0000000000000000E+000          1.2060497307763312E+000          2.2636917661266764E+000         -7.6542520824156783E+000         -7.6542520824156783E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2476038042480827E+052         -1.0748956232514666E+035         -1.0745108062562310E+035         -3.8481699523557232E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1639          2.6892388763459234E+009          6.8733602057529373E+000          2.3024942632460512E+001          1.1076295490474646E+002          5.8784915110683805E+001          7.4973466461236740E+000          1.0008840948347055E+001         -3.8339695309568011E-003         -1.0000000000000000E+000          1.2030139885148508E+000          2.2667275083881568E+000         -7.6829356856236197E+000         -7.6829356856236197E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2475546723423672E+052         -1.0642691946430026E+035         -1.0638887295162243E+035         -3.8046512677831967E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1640          2.6893835448629150E+009          6.8944503525298853E+000          2.3072018241136867E+001          1.1077872658298736E+002          5.8596084348315379E+001          7.5063747379941583E+000          1.0036202172110899E+001         -4.0267488572535877E-003         -1.0000000000000000E+000          1.2003748627169903E+000          2.2693666341860173E+000         -7.7389139374928817E+000         -7.7389139374928817E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2475065516872106E+052         -1.0540129970308993E+035         -1.0536364653986377E+035         -3.7653163226173031E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1641          2.6895271202153754E+009          6.9164457049769243E+000          2.3121063264783047E+001          1.1079408087473851E+002          5.8400993479482864E+001          7.5158062784069770E+000          1.0064683235285774E+001         -3.9668748051373071E-003         -1.0000000000000000E+000          1.1976492300945518E+000          2.2720922668084556E+000         -7.7216125725385609E+000         -7.7216125725385609E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2474591523174153E+052         -1.0461191217203750E+035         -1.0457460584662399E+035         -3.7306325413514845E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1642          2.6896697269388518E+009          6.9392301843191682E+000          2.3171813086084569E+001          1.1080885370008741E+002          5.8200837524736805E+001          7.5255918594538382E+000          1.0094129175537207E+001         -3.9508803442745016E-003         -1.0000000000000000E+000          1.1948537367922705E+000          2.2748877601107371E+000         -7.7076815456017327E+000         -7.7076815456017327E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2474124451286704E+052         -1.0378442673967576E+035         -1.0374747729785550E+035         -3.6949441820258062E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1643          2.6898118083634887E+009          6.9621523040177529E+000          2.3222813467741325E+001          1.1082262805147899E+002          5.8001377308976174E+001          7.5354496889655476E+000          1.0123697883866067E+001         -3.9227511842572053E-003         -1.0000000000000000E+000          1.1920685408262639E+000          2.2776729560767439E+000         -7.7076815456017327E+000         -7.7076815456017327E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2473662895058455E+052         -1.0293801202697519E+035         -1.0290142626370140E+035         -3.6585763273785476E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1644          2.6899537090730782E+009          6.9866684018101637E+000          2.3277298453361080E+001          1.1083610606491331E+002          5.7790201043072642E+001          7.5460107532306608E+000          1.0155258265448932E+001         -3.9546618591916960E-003         -1.0000000000000000E+000          1.1891208561254225E+000          2.2806206407775855E+000         -7.6825035398464268E+000         -7.6825035398464268E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2473205719818747E+052         -1.0209079792369522E+035         -1.0205457574351103E+035         -3.6222180184180766E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1645          2.6900953688588190E+009          7.0113949320265956E+000          2.3332186594139475E+001          1.1084850358071643E+002          5.7579343039721714E+001          7.5566761205602333E+000          1.0187027549380963E+001         -3.9584625166906549E-003         -1.0000000000000000E+000          1.1861781761038828E+000          2.2835633207991251E+000         -7.6825035398464268E+000         -7.6825035398464268E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2472753318632910E+052         -1.0119652935422968E+035         -1.0116068812563413E+035         -3.5841228595544175E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
                            1646          2.6902367693848205E+009          7.0357496506578263E+000          2.3386186344979880E+001          1.1085960048759785E+002          5.7373680034839865E+001          7.5671923544040078E+000          1.0218260783500371E+001         -3.9854320180217105E-003         -1.0000000000000000E+000          1.1833083075400692E+000          2.2864331893629384E+000         -7.6925890179369407E+000         -7.6925890179369407E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.2472305760321538E+052         -1.0029679740453678E+035         -1.0026133401521997E+035         -3.5463389316814560E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000 
